car,price,expirience,carAge,gender,ownershipType,vehicleClass,annualMileage,frequencyLevel
58,0.643,19,0.97,1,0,2,27.76,2
34,0.553,21,3.32,0,0,2,50.53,2
25,1.493,13,5.37,0,0,2,31.04,2
85,1.734,13,0.27,0,1,0,31.63,2
91,1.262,3,2.17,0,0,0,60.58,1
7,1.013,2,2.17,0,0,2,7.07,0
6,0.663,15,5.42,0,0,2,64.12,2
52,0.380,0,5.90,1,0,0,61.45,0
12,1.145,7,3.46,1,0,0,3.67,2
72,0.295,19,0.28,0,1,0,31.20,2
29,1.912,18,0.79,0,0,1,9.00,2
87,0.309,8,3.63,1,0,3,31.52,2
32,0.691,12,3.68,1,0,0,32.20,2
94,1.878,23,0.25,0,0,2,41.47,2
2,0.758,18,2.35,0,0,0,36.74,2
47,1.371,13,1.90,0,0,1,43.33,2
10,0.420,12,0.52,0,0,0,19.14,2
32,3.081,11,5.49,1,0,0,53.48,2
48,1.720,7,0.89,0,0,2,9.11,2
68,1.202,11,0.86,1,0,0,6.80,2
58,2.458,19,4.53,0,0,2,58.58,2
85,0.220,14,5.41,0,0,0,3.36,2
10,2.999,9,1.99,0,0,0,34.23,2
16,1.131,2,0.52,0,0,1,36.84,0
13,2.397,12,4.55,0,0,0,17.17,2
69,2.784,10,5.06,0,0,1,43.48,2
91,0.437,15,1.10,0,0,2,16.92,2
88,0.388,10,1.14,0,0,2,28.12,2
75,0.631,15,2.93,0,0,2,7.78,2
34,0.776,9,7.07,0,1,2,19.54,2
82,1.012,3,5.04,1,0,0,55.06,1
34,3.190,3,0.17,1,0,1,64.11,1
74,3.695,17,1.10,0,0,0,23.07,2
16,0.657,17,3.75,0,1,0,22.93,2
6,1.272,14,3.45,1,0,3,47.24,2
69,1.644,13,0.42,1,0,2,18.83,2
60,2.430,10,8.62,1,1,2,35.67,2
15,1.032,22,3.98,0,0,3,44.08,2
66,2.149,7,1.97,0,0,0,21.51,2
71,0.918,23,4.07,0,0,0,59.33,2
11,0.771,6,5.45,1,0,2,10.11,2
46,1.162,0,0.22,0,0,0,3.32,0
43,1.288,26,1.82,1,0,0,9.93,2
15,1.415,13,6.79,0,0,2,47.06,2
54,1.149,13,3.07,1,0,1,6.63,2
71,1.439,0,4.16,1,0,2,15.21,0
10,3.517,6,3.21,0,0,0,64.38,1
74,0.628,0,6.50,1,0,2,17.98,2
27,0.336,8,3.38,1,1,3,32.95,2
89,0.897,12,2.45,0,1,0,22.04,2
37,0.748,6,4.20,0,0,2,28.08,2
83,1.488,9,3.55,0,0,0,24.73,2
58,0.327,3,4.35,0,0,2,42.75,1
62,0.376,9,4.69,1,0,1,10.72,2
28,0.962,10,0.54,0,0,0,5.07,2
1,0.796,0,2.26,1,0,2,20.62,0
30,1.515,5,0.93,1,1,2,61.58,2
32,2.409,10,3.21,0,0,0,40.20,2
27,0.972,13,3.01,1,0,2,17.58,2
55,0.371,4,4.72,1,0,0,44.38,1
52,2.381,17,8.91,0,1,0,47.42,2
65,1.486,17,2.09,1,0,0,25.37,2
31,0.663,10,2.60,0,0,0,45.21,2
79,0.410,22,2.97,0,0,3,9.04,2
8,1.528,16,4.29,0,0,1,4.71,2
27,0.369,5,4.70,0,1,0,27.52,2
94,1.943,9,0.16,1,1,0,28.23,2
43,1.052,2,1.89,1,0,0,54.68,0
78,2.613,10,1.43,1,0,0,36.96,2
59,1.287,7,6.34,0,0,0,63.28,1
84,0.422,0,2.64,0,1,0,13.01,0
90,0.257,1,4.77,0,0,2,71.64,0
53,1.303,0,8.13,1,0,2,7.99,0
74,2.640,13,5.79,0,0,0,23.96,2
47,2.260,0,3.48,0,0,2,25.58,0
70,0.979,6,2.41,0,0,2,91.43,2
4,0.765,15,4.61,0,0,0,70.74,2
91,2.031,6,2.68,0,0,0,48.49,2
90,0.328,16,0.30,0,0,3,28.86,2
94,3.508,11,3.46,0,0,2,48.08,2
26,1.971,18,0.34,0,0,1,29.84,2
45,0.301,10,4.16,0,0,2,42.28,2
25,1.311,9,2.82,1,0,0,21.81,2
43,1.880,1,9.48,0,0,2,29.52,0
7,1.236,22,4.84,1,0,0,17.05,2
35,0.810,26,0.16,1,1,0,37.77,2
24,1.086,21,0.79,0,0,0,28.70,2
46,1.962,14,6.14,0,0,0,44.37,2
56,0.289,13,0.64,0,1,0,74.97,2
86,2.015,5,0.03,1,0,0,4.18,2
65,1.142,10,4.09,1,0,0,19.89,2
66,1.077,10,9.00,0,0,0,32.87,2
85,2.610,16,4.18,0,0,0,12.13,2
62,2.171,20,1.09,0,0,0,70.55,2
69,0.284,21,5.16,0,0,0,34.05,2
17,2.375,9,4.29,1,0,2,24.34,2
34,0.942,4,2.57,0,0,0,68.22,1
43,0.761,14,4.12,1,0,2,29.07,1
83,1.572,4,5.70,0,0,2,9.18,1
3,1.345,8,0.47,0,0,2,32.34,2
22,1.658,6,3.44,1,0,0,31.55,2
13,1.040,21,2.51,0,0,1,40.05,2
62,0.753,6,2.86,0,0,0,17.90,2
58,1.772,17,7.49,1,0,0,53.34,2
87,0.527,13,2.56,0,1,2,8.05,2
80,0.834,16,3.71,0,0,0,58.98,2
11,2.124,7,2.97,1,1,2,33.09,2
25,0.308,4,4.31,1,0,1,3.73,2
49,0.321,3,3.59,1,0,0,23.55,1
4,1.397,10,8.06,1,1,2,75.45,2
54,0.234,7,1.33,1,0,2,49.58,2
10,0.747,11,0.56,1,1,0,37.59,2
26,1.499,19,5.28,0,1,1,40.62,2
52,3.292,13,1.31,0,0,3,11.24,2
71,1.303,2,1.87,1,0,0,30.57,0
45,3.681,15,1.00,0,0,3,59.89,2
29,0.420,13,0.08,1,0,0,69.10,2
92,0.310,10,1.30,0,0,2,32.74,2
4,0.840,0,5.87,0,0,1,39.00,0
91,0.269,1,1.08,0,0,2,55.61,0
77,2.533,13,1.39,0,1,1,49.60,2
88,0.841,14,0.93,1,0,0,9.72,2
75,1.970,35,3.03,1,0,0,7.59,2
49,3.412,9,2.98,1,0,0,71.96,1
44,0.518,10,1.39,0,0,2,23.67,2
44,1.421,8,0.96,0,0,0,33.00,2
20,0.703,3,4.59,0,0,0,38.45,1
32,0.550,15,0.72,1,1,1,42.94,2
52,1.381,7,2.85,0,0,0,19.97,2
38,0.558,8,0.08,0,0,0,8.12,2
26,1.543,5,2.19,1,0,0,45.56,2
54,0.358,9,4.26,0,0,0,89.83,1
73,0.621,20,2.18,0,0,1,7.19,2
26,1.648,4,6.91,0,0,0,29.48,1
22,2.026,9,6.40,0,0,2,35.82,1
57,0.434,7,6.91,0,0,0,24.32,2
80,1.523,9,6.23,0,0,0,3.35,2
20,1.926,5,3.67,1,0,0,91.31,1
55,1.493,13,6.80,0,0,2,40.03,2
71,1.601,20,4.04,1,0,0,61.65,2
73,1.310,2,2.03,1,0,1,57.21,0
67,1.110,7,3.44,1,0,0,34.49,2
13,1.531,4,0.31,1,0,2,24.17,1
62,3.044,8,3.30,1,0,2,22.28,1
83,2.559,19,1.29,0,0,0,13.29,2
70,1.488,8,1.85,0,0,3,45.82,2
42,0.236,11,0.90,0,0,0,4.44,2
59,0.588,12,0.19,0,0,0,21.74,1
14,1.194,9,3.09,0,0,2,46.05,2
2,1.852,6,1.16,0,0,3,65.65,2
51,0.962,10,0.21,0,1,0,10.40,2
37,0.301,1,1.26,0,0,0,26.59,0
81,0.605,12,5.49,1,1,1,67.85,2
69,0.416,23,2.98,0,1,0,43.44,2
32,1.053,4,2.00,0,0,0,27.95,1
31,1.923,2,2.72,1,0,1,31.34,0
47,3.600,13,3.46,0,0,0,7.99,2
62,1.252,10,0.52,0,0,2,66.65,2
56,2.510,1,5.55,0,1,0,27.44,0
13,2.327,1,3.26,0,0,0,27.50,0
53,1.945,12,3.96,1,1,0,75.78,2
61,2.059,3,4.05,0,1,0,79.84,1
93,0.603,2,7.35,1,0,0,76.67,0
77,1.602,2,1.54,0,1,1,20.14,0
0,0.201,3,3.16,1,1,0,23.04,1
66,0.371,5,2.87,0,0,2,42.33,2
24,1.496,5,6.97,0,0,1,30.52,1
63,0.982,3,1.30,1,0,1,35.29,1
50,0.901,10,5.55,1,1,2,82.71,2
4,1.532,26,9.00,0,0,0,53.33,2
89,1.036,17,6.74,1,0,1,24.86,2
33,0.362,19,3.99,1,0,1,3.64,2
86,1.049,19,6.17,0,0,1,32.96,2
79,3.704,21,5.56,1,0,0,73.80,2
0,1.509,8,3.17,1,0,1,37.10,2
50,0.603,1,8.21,0,1,0,6.39,0
15,1.514,3,3.18,0,0,3,67.03,1
22,0.510,13,9.89,0,0,0,71.21,2
62,2.496,6,1.28,1,1,1,6.44,2
52,0.461,5,3.77,0,0,2,31.84,2
29,0.802,2,5.21,0,0,0,5.65,0
6,0.338,15,1.53,1,0,2,59.45,2
62,1.940,9,4.63,0,0,0,24.40,2
36,0.578,8,0.07,0,0,0,5.37,2
43,2.181,9,3.65,0,0,0,34.21,2
56,1.623,4,0.95,0,1,2,20.82,1
49,0.421,17,0.74,0,0,0,22.17,2
33,2.865,19,6.10,0,1,0,8.11,2
56,0.699,22,0.40,0,0,2,10.00,2
27,1.957,19,5.46,0,0,1,15.02,2
94,0.706,11,4.70,1,1,0,12.31,2
1,1.593,8,3.33,0,0,2,13.35,2
45,1.624,0,5.49,1,0,0,29.61,0
7,1.385,13,0.56,0,0,1,72.06,2
79,0.760,11,6.23,1,0,3,28.10,2
52,1.840,5,9.21,1,1,2,13.99,2
0,3.019,11,3.36,0,0,0,6.44,2
78,0.335,22,6.04,1,0,2,9.10,0
88,1.541,9,1.35,1,0,0,6.45,2
87,1.726,14,3.59,0,1,3,20.48,2
67,0.330,1,3.09,0,0,0,22.50,0
84,1.634,1,3.34,1,0,1,34.07,1
41,2.851,14,11.73,0,0,0,61.13,2
32,2.734,13,0.29,0,0,0,36.99,2
43,1.176,3,7.65,0,0,2,16.32,1
48,1.470,4,5.97,0,0,0,38.14,1
78,2.258,2,2.21,1,0,3,43.15,0
28,0.579,3,6.69,0,1,1,27.39,1
69,2.243,15,2.40,0,0,0,4.79,2
47,2.128,23,3.57,0,0,2,40.95,2
61,1.218,18,3.34,0,0,1,27.63,2
10,0.434,7,1.04,0,0,1,28.42,2
90,0.352,4,0.16,1,1,1,61.62,1
71,1.952,7,4.27,1,0,2,17.33,2
32,0.915,22,2.34,1,0,0,23.63,2
75,1.782,23,0.66,1,0,2,21.15,2
5,2.971,2,3.74,1,0,0,15.17,1
23,2.382,19,5.16,0,1,3,64.92,2
17,2.474,13,1.42,0,0,1,11.57,2
53,0.670,20,5.86,1,0,2,13.29,2
12,0.558,20,4.07,0,0,0,37.30,2
73,1.822,4,2.13,0,0,3,50.40,1
8,1.943,2,6.72,0,0,0,80.97,0
51,0.217,5,7.53,0,0,1,5.08,2
16,1.851,8,0.37,1,0,1,19.19,2
74,0.796,16,0.38,0,0,0,39.41,2
86,1.507,1,7.77,1,0,2,47.04,1
34,0.912,0,0.26,0,0,2,50.50,0
82,0.871,7,4.16,0,0,1,26.38,2
91,2.578,17,6.96,0,0,0,29.84,2
92,0.445,10,0.17,1,0,0,36.42,2
70,0.322,9,3.29,0,0,0,19.09,2
8,0.663,11,5.87,1,0,2,47.99,2
30,1.461,5,4.13,0,0,2,40.95,2
85,1.592,5,5.20,1,0,2,16.86,2
10,0.861,13,4.73,0,0,2,52.73,2
67,1.767,4,1.90,0,0,0,3.92,2
80,2.277,8,2.37,0,0,1,44.18,2
25,1.223,1,5.26,1,0,2,26.09,1
21,0.218,9,6.64,0,0,1,8.07,2
84,0.992,3,1.28,1,0,2,48.60,1
19,0.974,8,1.62,0,0,2,4.82,2
73,0.609,14,2.71,0,0,0,34.81,2
46,0.952,4,3.67,0,0,2,17.70,1
1,1.947,8,9.12,0,0,2,77.70,1
31,0.293,21,1.61,0,1,2,58.48,2
24,0.217,24,4.36,0,0,0,46.22,2
45,3.325,4,2.32,0,0,0,22.22,2
83,1.451,6,6.93,1,0,2,69.14,1
50,1.350,5,1.19,1,0,0,29.89,2
78,0.273,34,8.26,0,0,2,39.85,2
42,1.407,17,1.92,0,0,0,31.01,2
59,0.717,8,0.91,0,0,1,11.74,2
52,1.737,12,2.87,1,0,0,44.03,2
88,1.624,12,4.80,1,1,2,16.17,2
80,1.138,7,3.26,0,0,0,42.90,2
17,1.318,1,3.31,0,0,0,46.09,0
3,1.450,21,5.20,1,0,0,47.49,2
53,0.438,22,1.41,1,0,0,39.84,2
27,1.080,2,2.04,0,1,1,15.86,0
89,1.384,10,1.74,1,0,0,10.33,2
83,0.675,17,5.12,0,0,0,41.14,2
81,2.834,0,0.86,0,0,1,60.76,0
85,2.027,7,0.81,0,0,0,37.08,2
2,0.543,5,5.19,0,0,2,11.95,2
45,0.616,1,3.49,1,1,2,22.68,0
8,3.598,14,3.13,1,0,0,56.40,2
74,2.161,7,0.99,0,0,0,47.17,2
43,0.793,13,5.30,1,0,0,82.14,2
66,0.164,4,0.16,1,0,0,30.02,1
94,0.642,19,3.39,0,0,0,68.76,2
3,0.194,21,3.58,0,0,2,22.17,2
8,1.809,13,0.85,0,0,1,26.79,2
15,2.778,4,0.83,1,0,0,70.14,1
25,2.711,8,1.70,0,0,1,49.83,2
29,1.071,17,5.65,0,1,0,20.89,2
90,0.770,11,1.19,0,0,0,85.93,2
40,0.408,18,3.31,1,0,0,35.97,2
26,0.965,9,7.00,1,0,0,32.11,1
94,1.329,12,3.44,1,0,2,7.90,2
11,0.167,7,6.86,0,0,2,52.79,1
48,2.640,0,4.02,0,1,2,15.84,0
1,0.175,9,3.38,1,0,2,5.66,2
72,1.068,18,3.04,0,0,0,35.70,2
94,0.766,14,4.24,0,0,1,55.26,2
56,2.621,12,0.83,1,0,3,3.24,2
21,2.118,2,5.35,0,0,0,11.00,0
50,0.395,0,7.79,0,0,2,25.91,0
44,0.659,1,2.79,0,0,2,28.40,0
23,0.991,10,2.37,1,0,0,40.43,2
58,2.970,18,2.92,0,0,1,7.45,2
55,0.553,2,6.86,1,0,0,49.22,1
27,0.776,12,4.57,1,0,0,68.80,2
52,1.752,4,5.85,1,0,2,21.65,1
28,2.162,5,6.81,0,1,0,66.24,1
36,2.048,23,7.36,1,1,2,7.56,2
63,0.215,15,11.08,1,0,1,36.35,2
42,0.608,15,4.83,1,0,0,21.16,0
9,0.500,6,1.29,1,0,2,38.51,2
17,1.519,2,0.31,0,0,1,48.37,0
31,0.303,2,2.47,1,0,0,30.14,0
20,1.094,25,3.04,0,0,0,11.41,2
0,1.359,12,0.63,1,0,1,53.58,2
74,0.880,14,3.31,0,0,1,36.52,2
5,0.494,3,5.65,0,0,2,21.89,1
40,1.276,2,0.12,0,0,2,43.33,0
48,0.163,7,5.37,0,0,2,16.08,2
26,2.033,1,2.86,0,0,1,41.32,0
64,3.134,15,2.98,0,0,0,52.96,2
47,1.608,8,5.18,1,0,2,6.42,2
17,2.038,2,5.05,0,0,2,24.57,0
63,0.692,7,1.07,1,0,2,62.99,2
3,1.177,0,3.60,0,0,2,42.03,0
87,1.941,4,5.37,0,0,3,24.59,1
37,0.360,19,7.08,0,0,0,22.55,2
89,0.495,11,2.64,1,0,2,26.76,2
71,3.385,19,5.92,1,0,0,28.52,2
7,1.653,13,4.20,0,0,2,36.05,2
80,0.932,14,1.66,0,0,2,47.22,2
51,1.779,2,4.08,0,0,0,25.30,0
92,1.444,2,0.92,0,0,2,28.68,0
90,0.375,18,2.51,1,1,0,73.36,2
94,0.852,14,1.98,0,0,3,51.96,2
80,0.443,6,2.71,1,0,1,26.56,2
14,1.564,0,7.70,0,0,1,24.82,0
55,1.454,9,1.68,0,0,2,44.09,2
70,1.633,19,5.90,1,0,3,6.57,2
74,1.976,20,4.77,1,0,2,61.36,2
81,0.993,4,0.07,0,0,0,7.70,2
72,2.171,28,2.13,0,0,2,9.27,2
6,0.668,15,6.21,1,0,0,7.16,2
86,2.492,5,2.70,0,0,0,16.64,2
3,1.388,1,0.73,0,0,0,55.20,0
48,1.151,1,0.21,0,0,0,4.04,0
82,0.263,1,1.83,1,0,2,49.59,0
93,0.663,6,3.48,1,0,0,44.91,2
76,1.953,10,0.07,0,0,1,54.08,2
34,1.027,13,2.55,0,0,0,14.72,2
86,0.432,1,3.14,0,0,0,52.51,0
36,1.554,2,4.23,0,0,2,24.02,0
8,0.794,6,0.62,0,0,0,63.73,2
91,1.484,12,8.48,1,0,0,7.87,2
77,0.531,15,6.74,1,0,2,44.30,2
35,2.366,5,1.16,0,0,1,43.67,2
52,0.991,21,0.76,1,0,0,25.67,2
5,0.295,4,6.18,0,0,2,47.80,1
72,2.282,5,7.53,0,0,0,15.71,2
25,3.614,6,6.95,0,0,0,54.03,0
44,1.105,27,1.21,0,0,0,54.39,2
4,1.023,11,0.67,0,0,0,10.92,2
70,0.914,18,3.47,0,0,0,52.47,2
35,3.339,9,2.86,0,0,1,30.45,1
34,0.997,9,5.90,0,0,0,55.50,1
72,1.194,7,5.56,0,0,3,16.56,2
24,0.934,10,5.51,0,0,2,18.27,2
90,1.431,11,0.19,1,1,2,44.70,2
19,0.344,6,6.17,0,0,0,18.84,2
34,1.158,10,2.68,0,0,1,74.90,2
94,0.306,9,0.53,0,0,0,28.35,2
64,2.332,5,6.10,0,0,2,10.17,2
41,0.254,4,2.98,1,0,0,80.30,1
57,1.809,7,1.25,0,0,0,21.79,2
63,1.065,5,2.57,1,0,0,40.37,2
38,1.762,4,9.20,0,0,0,21.97,1
11,0.572,1,3.32,0,0,0,12.75,0
65,2.434,23,6.43,0,0,2,3.25,2
41,1.029,12,1.50,0,0,0,10.38,2
63,1.932,31,1.50,0,1,0,19.98,2
69,1.174,17,1.42,0,0,0,61.98,2
2,3.050,4,6.89,1,1,0,44.92,1
11,1.092,7,4.30,0,0,2,24.17,2
86,0.227,12,6.57,0,1,2,20.82,2
47,0.889,3,0.04,1,0,0,37.73,1
61,0.524,7,4.63,0,0,0,68.27,1
83,2.361,20,1.23,0,0,0,54.84,2
89,0.150,11,3.31,0,0,2,18.42,2
61,0.229,17,0.87,1,0,0,21.05,2
2,2.159,19,5.01,1,0,0,28.56,2
22,0.358,15,3.35,0,0,2,35.98,2
71,1.346,1,3.06,0,1,2,8.90,0
63,1.785,5,3.88,0,0,0,33.94,2
88,0.719,1,4.34,1,0,2,3.52,1
58,0.644,0,0.60,1,0,1,65.95,0
53,0.640,12,5.04,0,0,0,33.98,2
25,1.435,5,2.06,1,0,2,36.54,2
87,1.050,3,1.77,0,1,3,54.57,1
18,1.190,14,1.52,0,0,0,54.00,2
34,0.165,5,1.73,1,0,2,27.96,2
27,1.360,6,6.78,1,0,0,6.17,2
77,1.754,10,5.72,0,0,2,46.57,2
24,1.258,6,6.78,0,0,3,29.62,2
64,0.400,4,3.81,0,0,3,44.82,1
83,1.290,22,7.49,0,0,0,32.26,2
26,1.283,3,3.43,0,0,2,82.51,1
44,1.437,13,5.14,0,0,1,44.27,2
65,0.645,11,0.88,0,1,2,20.22,2
10,3.161,10,3.04,0,0,1,33.42,2
15,2.162,0,3.03,0,0,0,7.51,1
79,3.069,8,3.89,0,0,3,17.80,1
48,2.159,12,5.86,0,1,1,62.96,2
86,1.392,7,0.39,0,0,1,21.05,2
50,3.401,3,0.92,0,0,1,3.55,1
87,2.778,16,3.62,0,0,0,20.40,2
28,0.263,16,6.61,0,0,2,9.07,2
92,1.436,25,7.01,0,1,0,30.86,2
93,0.820,20,0.51,0,0,1,5.71,2
9,0.535,10,8.40,0,0,2,21.38,2
53,0.299,10,3.81,1,0,3,47.50,2
78,0.642,15,5.97,0,0,0,17.44,2
94,0.486,1,2.96,0,1,2,19.17,0
70,1.565,7,0.39,0,0,0,22.61,2
67,1.214,11,1.79,0,0,2,18.32,2
47,1.454,4,5.57,0,0,2,14.19,1
16,0.772,0,1.72,1,1,3,61.06,0
84,0.763,4,4.00,1,0,0,3.10,2
85,0.733,7,2.39,0,0,0,50.50,2
72,3.025,10,12.69,0,1,2,12.79,2
44,1.199,5,0.00,1,0,2,9.70,2
1,1.333,7,5.96,0,0,1,59.78,1
62,0.681,16,1.87,0,0,0,39.36,2
57,1.272,2,0.73,1,0,2,42.60,0
0,0.360,7,1.02,1,0,0,6.99,2
43,1.028,9,0.51,0,0,1,41.99,2
79,1.570,7,0.21,1,0,2,60.71,2
88,0.910,1,3.84,0,0,2,28.49,0
40,0.718,6,0.40,0,0,0,4.67,2
27,2.432,3,6.75,1,0,1,39.65,1
22,1.316,8,5.07,1,0,1,17.54,2
28,2.767,3,2.93,1,1,1,34.40,1
42,2.901,13,2.58,0,0,0,56.49,2
44,0.272,11,3.34,0,0,0,45.15,2
40,0.507,2,3.57,0,1,0,24.85,0
19,0.158,13,11.27,0,0,2,50.56,2
46,2.436,15,0.43,1,0,0,28.33,2
8,1.612,9,5.76,0,0,1,41.59,1
26,2.417,0,4.54,0,1,2,11.67,0
23,0.989,3,1.41,0,0,1,34.79,1
43,2.405,3,5.76,1,1,2,29.73,1
12,2.176,10,0.69,1,0,0,4.91,2
55,0.661,2,3.12,1,0,0,15.85,1
1,1.173,13,1.38,0,0,0,22.63,2
26,1.983,8,8.49,1,0,2,44.45,1
5,1.671,6,2.54,0,0,0,39.48,2
84,0.769,9,1.13,0,0,2,61.82,2
6,1.610,4,1.87,0,0,3,11.79,1
0,1.024,15,6.34,1,0,1,39.38,2
69,1.044,4,3.51,0,1,0,10.40,1
53,3.288,4,2.98,0,0,1,13.91,0
89,0.881,4,1.43,0,0,0,46.67,1
1,1.106,14,2.01,0,0,1,73.85,2
16,1.501,29,3.95,0,0,0,46.54,2
91,0.728,14,0.06,0,0,0,14.71,2
20,0.780,8,0.35,1,0,0,41.18,2
74,0.603,8,4.58,1,0,2,31.45,2
57,0.361,3,3.13,0,0,1,20.26,1
50,0.196,9,0.78,0,0,0,45.66,2
33,0.266,17,3.39,1,0,0,34.43,2
36,1.977,8,1.11,0,1,0,55.62,2
68,0.389,12,3.37,1,0,2,52.48,2
50,1.730,6,0.85,0,0,2,31.92,2
58,1.028,12,2.79,0,0,2,54.17,2
48,1.522,7,0.31,1,0,0,11.83,2
77,2.984,8,5.50,0,0,0,31.07,1
23,1.894,14,4.60,1,0,0,26.26,2
25,0.458,20,7.52,1,0,2,29.91,2
55,0.662,13,6.43,0,0,0,50.64,2
40,1.394,3,1.45,1,0,0,34.38,1
63,1.800,8,0.79,0,0,3,21.20,2
74,0.648,5,3.89,0,1,2,45.30,2
10,0.622,24,8.41,1,0,1,29.02,2
92,1.429,14,2.35,0,0,0,35.74,2
73,0.613,3,2.86,0,1,0,25.49,1
59,0.333,2,7.83,0,1,0,29.76,0
81,1.308,32,7.04,0,0,0,30.32,2
13,2.116,15,7.53,0,0,0,7.45,2
36,0.961,3,4.89,1,0,0,27.97,1
92,0.659,4,1.58,0,0,2,42.40,1
6,0.244,11,2.70,0,0,2,28.32,2
35,0.719,7,5.08,1,1,2,43.42,1
2,1.586,16,0.49,1,0,2,33.40,2
94,1.881,3,1.02,1,0,0,53.60,1
19,4.874,5,7.15,1,0,0,54.64,1
38,1.374,1,5.98,1,0,0,9.55,1
7,1.103,1,0.42,1,0,0,39.22,0
69,1.091,16,5.27,0,1,0,23.20,2
41,1.089,12,5.10,0,0,0,28.90,2
57,1.680,1,1.81,1,1,1,44.55,0
74,1.037,0,7.08,1,1,2,49.29,0
17,1.813,4,4.46,0,0,0,63.62,1
45,0.882,10,5.10,0,0,0,15.48,2
31,0.217,1,7.94,1,0,0,34.60,1
86,0.464,10,0.12,1,0,2,17.38,2
38,4.537,7,0.13,1,0,1,20.35,1
14,2.087,22,3.70,0,0,0,22.60,2
88,1.783,10,6.72,0,0,1,56.68,2
29,0.613,15,2.55,1,0,2,29.17,2
42,2.198,23,1.54,1,1,0,30.82,2
77,1.100,12,7.54,0,0,0,36.48,1
75,1.761,24,6.79,0,0,1,8.03,2
79,3.420,9,2.78,1,0,2,56.16,1
77,2.111,16,3.13,0,0,0,20.33,2
14,1.425,3,2.35,0,0,0,9.23,2
15,2.082,4,2.46,1,1,2,14.66,1
87,1.717,4,2.20,0,0,3,39.86,1
29,0.160,12,2.33,0,0,0,48.24,2
34,1.351,6,0.45,1,0,0,16.63,2
56,1.574,15,4.33,0,0,2,61.97,2
90,1.786,6,1.80,0,0,2,64.88,2
79,0.296,8,4.66,1,1,0,61.53,1
89,0.984,7,2.43,0,0,0,64.64,2
39,2.495,21,2.26,1,0,0,48.77,2
47,2.292,2,1.52,0,0,0,55.25,0
62,2.199,11,6.22,0,0,2,63.31,2
78,0.388,7,6.13,0,0,2,25.54,2
23,0.399,2,0.60,0,0,0,5.49,0
89,1.799,24,1.03,0,0,2,58.17,2
5,2.581,17,0.67,1,1,0,19.46,2
83,0.461,15,2.73,0,0,2,5.53,2
41,0.233,13,10.46,0,0,0,47.90,2
47,1.108,1,6.62,0,0,0,27.14,0
78,0.351,1,2.51,1,0,1,7.17,1
55,2.132,1,3.28,1,0,2,46.16,1
90,1.836,14,4.03,0,0,0,36.08,2
60,1.053,24,1.54,1,0,0,49.05,2
11,0.619,10,3.18,0,0,0,32.43,2
60,1.155,2,4.98,1,0,1,12.23,1
35,0.538,6,0.26,0,0,0,30.16,2
27,0.244,0,3.02,1,0,0,55.29,0
59,1.871,7,7.68,0,0,0,48.87,1
11,1.231,20,8.45,0,0,0,45.74,2
34,1.070,20,1.72,0,0,0,16.32,2
8,0.522,16,1.03,0,1,0,40.55,2
77,1.119,14,13.86,1,0,2,54.91,2
0,2.090,4,9.89,0,0,2,25.07,1
8,0.370,14,1.97,0,0,2,62.98,2
11,1.162,13,4.99,0,0,0,36.37,2
65,0.508,3,3.27,1,0,2,77.24,1
57,2.102,25,5.61,0,0,1,52.95,2
90,0.614,15,6.47,0,0,2,43.13,2
85,1.211,18,4.94,0,0,2,53.80,2
58,0.606,6,3.37,0,0,2,49.15,2
46,1.813,7,1.09,0,0,0,24.90,2
92,0.768,18,1.87,0,0,2,23.04,2
88,0.771,3,2.62,1,0,2,54.99,1
57,1.995,6,12.29,0,0,0,35.62,1
64,1.028,3,7.48,0,0,2,27.31,1
21,0.523,23,0.01,0,0,3,48.29,2
67,1.620,16,1.61,0,0,0,40.02,0
30,0.483,4,2.95,0,0,2,37.28,1
27,1.999,4,2.53,0,0,0,48.62,1
48,3.259,4,2.84,0,0,0,6.53,1
59,1.952,17,8.63,1,0,2,13.93,2
69,0.647,15,2.28,0,0,0,47.05,2
18,0.299,8,6.61,1,0,0,23.28,2
26,0.269,17,0.67,0,0,0,17.43,2
28,0.577,3,4.78,0,0,0,21.99,1
70,3.750,17,3.65,1,0,0,32.70,2
19,1.173,29,0.54,0,0,2,3.82,2
63,2.544,5,3.05,1,0,1,30.43,2
20,1.788,4,1.00,0,0,1,16.97,1
32,1.875,0,4.42,1,0,0,4.46,0
41,1.181,6,2.04,0,0,0,17.69,2
11,0.402,29,0.30,0,0,2,26.60,2
90,2.004,1,2.88,1,0,1,33.40,0
22,3.210,5,4.06,0,0,0,32.42,1
74,2.203,2,8.96,0,0,0,16.39,0
31,1.665,14,4.69,1,0,2,34.87,2
28,1.304,14,3.97,0,1,0,5.75,2
50,2.855,7,4.22,0,0,0,12.80,2
49,0.408,12,3.32,0,0,3,51.60,2
16,0.666,17,1.08,1,0,0,34.62,2
17,1.399,2,4.85,0,0,2,27.38,0
29,0.936,14,2.07,0,0,2,49.67,2
46,2.557,7,6.50,1,0,2,34.99,1
2,1.096,12,3.38,0,0,3,11.32,2
18,1.018,34,5.57,0,0,0,27.82,2
61,1.332,14,1.08,0,0,2,45.70,2
7,0.435,22,3.17,0,0,0,55.94,2
77,2.933,9,1.42,1,0,0,16.01,2
3,2.540,13,3.53,1,0,3,65.77,2
84,2.145,8,1.51,1,0,2,23.57,2
